,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
178751,66049,39.66619568,-104.87501784,S Dayton Way,80310068131000
102826,117983,39.71965592,-104.99048752,W 2nd Ave,80310021001010
230206,96736,39.68988154,-104.93088521,S Eudora St,80310051022007
181213,54312,39.75638611,-105.00317853,Bassett St,80310017011007
260660,122770,39.69339364,-104.9643744,S Race St,80310034022035
311382,316232,39.73265369,-104.93857503,E 10th Ave,80310043012007
13588,150733,39.742290600000004,-104.9693422,N Humboldt St,80310031022007
154318,286301,39.69497909,-104.98707807,E Arizona Ave,80310030011003
254345,127011,39.78985093,-104.82585858,N Crown Blvd,80310083872005
127775,18275,39.68180227,-105.00756094,S Raritan St,80310156002022
148104,114060,39.69910352,-104.96670838,S Williams St,80310034021015
96101,198082,39.71849687,-105.000606,N Kalamath St,80310021003016
141838,78240,39.70342763,-104.88023484,S Alton Way,80310070892003
81260,287372,39.73351179,-104.99191727,W 11th Ave,80310020001040
201815,37011,39.72346149,-104.88009452,N Alton Way,80310044053011
12818,280601,39.76325776,-104.98886576,Wewatta Way,80310016002016
68417,283186,39.73822427,-104.96069538,N Gaylord St,80310032021008
196091,220216,39.73221494,-104.90171303,N Roslyn St,80310044054009
12414,257697,39.76253955,-104.99055755,Wewatta Way,80310016002016
225900,238372,39.69697809,-104.8874564,E Mississippi Ave,80310070884008
70917,46105,39.73858802,-104.94978787,N Steele St,80310037021000
61004,179225,39.76237134,-105.03122597,W 32nd Ave,80310003033003
199714,75758,39.66574531,-104.95681295,S University Blvd,80310040024015
54081,240152,39.76977587,-105.03137659,N Julian St,80310003012016
109997,141553,39.72232273,-105.02283702,W 4th Ave,80310010001024
15926,265284,39.78742425,-104.88620911,N Xenia St,80310041071001
130364,191107,39.69823495,-104.94453892,E Tennessee Ave,80310039012016
33858,223075,39.78736492,-104.85951296,N Kingston St,80319801001038
224883,54636,39.65477395,-104.90580589,E Girard Ave,80310068122007
246700,115870,39.75224328,-105.03032273,N Irving St,80310005022015
44410,46522,39.77978262,-105.00246348,W 46th Ave,80310002021006
37427,146037,39.77519331,-104.82429891,N Deephaven Ct,80310083122017
177158,99128,39.66121103,-104.93582042,S Birch St,80310040033009
68966,179788,39.7659008,-105.01076229,W 35th Ave,80310011022014
211907,278750,39.67385176,-104.91582057,S Linden Ct,80310069012003
177849,269801,39.85401799,-104.67613454,Pena Blvd,80319800001045
283555,136317,39.76489161,-104.93842239,N Ash St,80310041013005
81606,98406,39.73066586,-104.98137304,E 9th Ave,80310027023001
93261,161793,39.74117106,-105.02977568,N Irving St,80310007022010
81654,289752,39.72917526,-104.95937121,E 8th Ave,80310033004008
95237,248822,39.76852536,-105.00550644,N Osage St,80310011022001
38583,288923,39.78014366,-104.80713279999999,E Bolling Dr,80310083882006
289803,138313,39.71576791,-104.89903081,S Syracuse St,80310044051005
173587,39657,39.736196500000005,-104.93981489,N Albion St,80310043011025
47905,257754,39.78401992,-105.00668789,W 48th Ave,80310002012031
7938,276886,39.68349799,-104.96112977,E Buchtel Blvd,80310030032000
8642,278875,39.735645,-104.99380086,W 12th Ave,80310020001031
315304,270773,39.75596089,-104.86343740000001,N Ironton St,80310041061081
116687,215904,39.72682043,-105.03541702,N Lowell Blvd,80310009054012
253255,249211,39.6657851,-104.92287846,S Hudson St,80310068123018
48580,146971,39.74967477,-104.92312341,N Hudson St,80310042011000
15983,245790,39.79051884,-104.88359499,E 51st Ave,80310041071001
52214,84540,39.73881,-105.036771,N Newton St,80310007024008
272811,149291,39.6814905,-104.98603196,S Lincoln St,80310030015013
79406,45623,39.73168261,-104.9751314,N Ogden St,80310027022001
86480,248837,39.74339106,-104.96402624,E 17th Ave,80310031021019
87297,38052,39.75976058,-104.98252293,28th St,80310016003002
111781,86368,39.74208481,-104.9409058,N Colorado Blvd,80310037011020
168937,50232,39.7318275,-104.91858435,E 10th Ave,80310043043005
276649,159119,39.75521294,-104.95205111,N Milwaukee St,80310036032046
144521,70703,39.70897857,-104.97077307,S Lafayette St,80310034012016
235883,60700,39.73485196,-104.98044471,E 12th Ave,80310027012000
130247,293288,39.71749736,-104.94234324,N Jackson St,80310038003001
89981,62459,39.74274337,-104.9529813,E 17th Ave,80310037012002
72796,55079,39.73537832,-104.96189886,N Vine St,80310032023001
162769,16305,39.69649076,-104.91350269,E Mississippi Ave,80310050011033
253738,167412,39.70488464,-104.92298338,E Gill Pl,80310153001018
1270,269357,39.74945174,-105.00107771,Blake St,80310017015008
210552,29278,39.75780597,-105.00351523,18th St,80310017011005
155373,100766,39.66417118,-105.01936041,W Bates Ave,80310156001004
181598,218444,39.75638611,-105.00317853,Bassett St,80310017011007
83033,216632,39.73410509,-104.98535041,E 11th Ave,80310027012006
264877,104865,39.65845379,-104.87280782,S Florence Ct,80310068143004
284677,145882,39.79539333,-104.84232171,N Salem St,80310083041006
49757,166401,39.77835255,-105.01459263,N Wyandot St,80310002022029
19954,275680,39.75655702,-105.00090847,Chestnut Pl,80310017011009
149389,156175,39.72462593,-104.97143473,N Marion St,80310032032008
222167,246257,39.76751018,-104.98362686,N Brighton Blvd,80310016001007
256820,126122,39.77510599,-104.73975576,N Perth Cir,80310083911028
301996,125383,39.73395806,-104.92088815,N Ivy St,80310043044027
161176,208094,39.67149223,-104.99133043,S Cherokee St,80310014032028
127164,9312,39.67613038,-104.99910261,S Jason St,80310156002005
41198,142700,39.76259352,-104.95648607,N Elizabeth St,80310036025015
308344,296176,39.80099923,-104.88067681,N Boston St,80310041061003
62442,169952,39.76393809,-104.94343144,N Garfield St,80310036022015
65852,246770,39.7524705,-104.98034344,25th St,80310024033013
272618,163555,39.66365777,-105.05635892,S Eaton Way,80310119021021
3046,313173,39.74619833,-104.99690603,15th St,80310017022002
310528,239715,39.69709467,-104.88397117,E Mississippi Ave,80310070884006
13566,7273,39.742666299999996,-104.96945589,N Humboldt St,80310031022007
130267,83430,39.70886269,-104.94235414,E Cherry Creek North Dr,80310039011031
71187,5380,39.76068729,-104.97768259,Curtis St,80310016001043
158719,210877,39.72376725,-104.98081612,N Pennsylvania St,80310028013014
82750,16210,39.72887496,-104.97128539,E 8th Ave,80310032033009
255058,96967,39.78011267,-104.76295696,E 46th Ave,80310083901017
187967,171101,39.71990442,-104.92023273,N Ivy St,80310043065021
170614,256793,39.63943312,-105.0543631,W Quincy Ave,80310120012007
108119,7824,39.74337628,-104.98958411,16th St,80310017021032
169064,33054,39.72812547,-104.93524314,N Clermont St,80310043013004
36879,233815,39.79683552,-104.76770548,E Robins Dr,80310083892000
145556,159703,39.72517019,-104.96975968,N Humboldt St,80310032032007
205139,268929,39.75127905,-105.00382322,Delgany St,80310017012004
124837,9070,39.67700421,-104.97845476,S Clarkson St,80310030021004
295888,143939,39.65831371,-104.92150137,S Ivy Way,80310040031013
209727,289664,39.75034792,-104.99732901,Market St,80310017014011
253695,230738,39.66894026,-104.90921492,S Norman Ct,80310069015007
121941,155245,39.706595799999995,-105.04168203,S Raleigh St,80310045041016
274012,122087,39.67258486,-105.03278825,W Harvard Ave,80310046034017
7134,278967,39.733296200000005,-104.96129174,E 11th Ave,80310032023004
262012,98711,39.79427629,-104.82299034,N Crown Blvd,80310083052010
201742,27368,39.79788129999999,-104.80377279,E Randolph Pl,80310083881012
86966,45638,39.74136588,-104.94271089,N Jackson St,80310037011022
14417,162226,39.74400209,-104.97573035,N Emerson St,80310026021010
67195,86459,39.75863357,-104.99028163,Blake St,80310016002020
17101,38582,39.74416205,-105.03436624,N Lowell Blvd,80310007025001
313527,280424,39.65474041,-104.91657794,E Girard Pl,80310068123010
234964,64919,39.65723866,-104.90258115,E Eastman Ave,80310068114010
266901,195391,39.67879495,-105.03076443,S Julian Cir,80310046035008
149819,60882,39.72465013,-104.97917736,N Washington St,80310028011006
57681,252681,39.75339017,-104.97931444,Welton St,80310024033003
173196,104078,39.67678864,-104.93707371,S Bellaire St,80310053001005
113398,245686,39.69743237,-104.98663619,S Broadway,80310029013017
38266,236340,39.78132729,-104.80738832,E 47th Dr,80310083882006
75212,55242,39.65391024,-105.0612382,W Hampden Ave,80310119023001
234669,199083,39.77833048,-104.95794376,N Josephine St,80310035005009
151152,111620,39.72345339,-104.93304457,N Dexter St,80310043032021
200070,246700,39.78555245,-104.74567416,E 49th Dr,80310083891003
194040,18610,39.73040435,-104.89927518,E 8th Pl,80310044054016
26620,306221,39.75519904,-105.00068618,18th St,80310017011009
150351,237707,39.71557241,-104.97392727,E Bayaud Ave,80310028032000
160538,223936,39.71305162,-104.98463463,E Cedar Ave,80310028023009
106561,51353,39.749314700000006,-104.98018242,Park Ave,80310024033018
82921,155146,39.72585045,-104.95818574,N Columbine St,80310033003029
298869,156029,39.71032089,-104.91145416,S Magnolia St,80310050021005
154273,265934,39.69088936,-104.98079663,S Pearl St,80310030012015
84977,6067,39.73026873,-104.9967605,W 9th Ave,80310018002009
25792,299438,39.75611842,-104.99872844,Wewatta St,80310017011010
44498,285376,39.77071420000001,-104.97066972,N Lafayette St,80310036011004
167352,15144,39.63256364,-104.91185358,S Monaco St,80310067011006
305673,285739,39.71284669,-104.89172258,E Fairmount Dr,80310044052023
193299,227573,39.75026108,-104.95069218,E 23rd Ave,80310037011001
228262,159652,39.78097537,-104.98200061,N Logan St,80310015002035
145536,30158,39.72523562,-104.97026758,N Lafayette St,80310032032007
7151,253811,39.68525773,-104.89154607,S Quebec Way,80310070131000
99726,32377,39.75242748,-104.96419022,N High St,80310023003017
171206,210458,39.73579236,-104.90774155,E 12th Ave,80310043041021
273886,140538,39.776262200000005,-104.82590743,N Del Rio Ct,80310083122018
84775,123749,39.7394245,-104.99682993,N Galapago St,80310020001010
222619,145401,39.74879261,-104.93082677,N Eudora St,80310042011008
303079,221782,39.6644221,-104.95362639999999,E Amherst Ave,80310040024016
291464,131639,39.66731802,-105.05148694,S Zurich Ct,80310048011009
239142,75716,39.7044159,-104.88388391,S Alton Way,80310070893003
113864,296637,39.69738462,-104.98387708,E Mississippi Ave,80310029013017
123963,217172,39.72374218,-104.97781384,N Clarkson St,80310028012004
309024,279509,39.89136992,-104.67511913,N Queensburg St,80319800001005
263672,121958,39.690864000000005,-104.93650952,S Birch St,80310155003006
272164,162674,39.75264553,-104.90500287,N Poplar St,80310041043015
126039,21160,39.69368696,-104.98058497,S Pearl St,80310030012007
210529,29133,39.78915977,-104.7636269,N Ceylon St,80310083892035
305364,162185,39.64868119,-104.89231751,E Kenyon Dr,80310068104011
106858,160890,39.74145987,-105.04783015,N Winona Ct,80310007011013
246026,82295,39.71545463,-104.94944675,S Steele St,80310038004020
201271,41317,39.67602317,-104.92990707,E Warren Ave,80310069014005
166694,79240,39.67887822,-104.99974937,W Evans Ave,80310156002001
11966,266602,39.62486442,-104.89586714,E Belleview Ave,80310068041064
296130,103928,39.72896728,-104.91536867,N Leyden St,80310043043026
200861,221737,39.782914899999994,-104.73911242,E 48th Dr,80310083891006
15278,92020,39.76313173,-104.9669342,E 33rd Ave,80310036013018
145612,66879,39.71747284,-104.97789896,N Clarkson St,80310028034010
70744,101201,39.73250128,-104.95027651,N Saint Paul St,80310037022008
219560,247526,39.78492522,-104.79672446,E 49th Ave,80310083881061
106721,246839,39.753719200000006,-105.02386457,W 25th Ave,80310006002003
183700,167218,39.72021964,-104.93195088,N Dahlia St,80310043032043
174302,69261,39.62839468,-105.08255541,S Wadsworth Blvd,80310120102003
283120,97271,39.79582494,-104.82880476,N Xapary Way,80310083051010
35019,196995,39.78342305,-104.91055567,E 48th Ave,80310041021004
264392,217182,39.74778293,-104.89945705,E Montview Blvd,80310044033005
245188,82499,39.71681864,-104.94701878,N Cook St,80310038004000
71673,275482,39.755762,-104.9918113,Blake St,80310016002048
162034,212512,39.69643134,-104.96140914,E Mississippi Ave,80310034022031
186778,266551,39.63750793,-104.89657572,E Quincy Ave,80310068095007
276694,219628,39.78602793,-104.94903471,N Adams St,80310035002028
142110,168492,39.70597313,-104.96087341,S York St,80310034022001
187793,44325,39.65772866,-104.85727486,S Kenton St,80310070061000
240124,63605,39.69213515,-104.89693681,S Quebec Way,80310070132005
53230,224943,39.75098068,-105.03106383,W 23rd Ave,80310005022020
298567,119821,39.75071587,-104.90614309999998,N Pontiac St,80310042021002
88377,6337,39.73406316,-104.99851701,N Santa Fe Dr,80310018001014
285244,217906,39.69435701,-104.96552909,S High St,80310034021032
250368,230159,39.79610513,-104.82643188,N Auckland Way,80310083052002
101175,127702,39.73305546,-104.94319293,N Jackson St,80310037032020
166907,112095,39.729934899999996,-104.93131399999999,N Dahlia St,80310043014013
49500,124940,39.76214239,-104.94724163,N Cook St,80310036023015
161245,102776,39.72594031,-104.91669513,E 6th Avenue Pkwy,80310043043032
166533,41848,39.83174369,-104.67759769,E 75th Ave,80319800001067
54228,44021,39.77898866,-105.00188996,N Lipan St,80310002021008
142658,10534,39.70349185,-104.98644533,S Lincoln St,80310029013005
232126,170232,39.69973367,-104.90900900000001,S Oneida St,80310050022002
141562,238362,39.7003104,-104.89035932,E Mississippi Ave,80310070884015
50211,236065,39.77823715,-104.94439950000002,N Garfield St,80310035004003
238456,315510,39.72873801,-104.9784301,N Washington St,80310027021004
310178,290078,39.69821951,-104.89066315,E Mississippi Ave,80310070884008
50603,100797,39.76544263,-104.95401302,N Fillmore St,80310036024008
49329,203384,39.77306771,-105.01386078,N Vallejo St,80310004011015
108481,220315,39.74844255,-104.96790616,E 21st Ave,80310031011015
61175,205500,39.75261712,-105.02023372,W 24th Ave,80310006002005
196624,166981,39.75667666,-104.95452233,N Clayton St,80310036032041
148779,71181,39.67758523,-104.98667163,S Lincoln St,80310030023003
56425,310986,39.75378904,-105.01961287,W 25th Ave,80310006002000
304271,303650,39.70904461,-104.89196958,E Fairmount Dr,80310070894011
298632,217519,39.74720206,-104.90021598,N Rosemary St,80310044033013
313436,276583,39.65517116,-104.91741912,E Girard Pl,80310068123010
36486,149331,39.77370687,-104.7671833,E 43rd Ave,80310083903024
301747,147568,39.64966027,-104.90662478,S Oneida Way,80310068092029
105555,45964,39.758247600000004,-105.01754176,W 29th Ave,80310004024013
272588,177431,39.75971912,-104.90971987,N Newport St,80310041041020
281060,145648,39.66511724,-104.94553978,S Madison St,80310040021005
277148,110242,39.71301629999999,-105.05074338,S Yates St,80310009023008
79004,6481,39.72511798,-104.94591879,N Madison St,80310038001004
168899,107360,39.73932787,-104.92201371,N Holly St,80310043044008
130992,80004,39.70901699,-104.97161274,S Marion Street Pkwy,80310034012015
297943,249564,39.74213736,-104.99321024,14th St,80310017022027
103813,251052,39.74600034,-104.98127043,E 19th Ave,80310026011010
196027,196474,39.73100763,-104.89699448,N Syracuse St,80310044054014
28687,137698,39.75339888,-104.93361336,N Cherry St,80310041034001
200,274144,39.70710929,-104.89159399,E Fairmount Dr,80310070894006
287524,185031,39.76468079,-104.9137618,N Locust St,80310041023000
141342,10431,39.71437459,-104.93131926,S Dahlia St,80310043034017
57073,13788,39.75076961,-105.02976712,N Irving St,80310005022021
70715,107186,39.73824017,-104.95943771,N York St,80310037024005
8936,256058,39.73177463,-105.00425472,N Navajo St,80310019012018
271724,103906,39.79071948,-105.01319744,N Vallejo St,80310002012007
147544,66526,39.70647962,-104.88324257,E Center Ave,80310070893003
69805,200132,39.76449627,-105.03610647,N Meade St,80310003035011
235907,62542,39.73472228,-104.98043672,E 12th Ave,80310027012000
287327,189721,39.76306085,-104.96380659,N Race St,80310036013016
295414,123161,39.70226813,-105.00680247,W Ohio Ave,80310013023011
205132,268075,39.75134995,-105.00368233,Delgany St,80310017012004
68222,5209,39.72499774,-104.95544415,N Clayton St,80310038005004
87859,314494,39.72661188,-104.98190101,N Logan St,80310028013001
269833,170199,39.72727694,-104.93462423,E 7th Ave,80310043013014
210986,182660,39.75517419,-104.92662779999999,N Forest St,80310041032012
254653,102194,39.67265107,-104.99630315,S Galapago St,80310014032010
211942,205498,39.7566669,-105.04954961,N Xavier St,80310005011014
77731,269828,39.73458936,-104.97570523,N Ogden St,80310027033002
114049,109503,39.7051133,-104.98714555,S Broadway,80310029012006
189587,67620,39.63080385,-105.09365256,S Dudley St,80310120144001
240519,67381,39.69262496,-104.89704704,S Quebec Way,80310070132002
292496,118110,39.735392299999994,-104.93183511,N Dahlia St,80310043011018
91578,19816,39.72911967,-105.05123405,W 8th Ave,80310009044008
196106,23621,39.73223987,-104.89960079999999,N Rosemary St,80310044054007
216499,42076,39.708150599999996,-104.94892193,S Steele St,80310039011013
212741,33875,39.75231586,-104.89419357,E 24th Dr,80310041071104
237068,57686,39.73892605,-104.96634573,N Williams St,80310032011001
101627,261697,39.66729337,-105.07973116,W Yale Ave,80310119031010
299834,186369,39.68803565,-104.91666902,S Krameria St,80310052004004
16337,275183,39.76532044,-104.99875635,Rockmont Dr,80310011021022
63583,52638,39.76652992,-104.97925420000001,Blake St,80310016001013
245800,81271,39.65226909,-104.93120069,E Happy Canyon Rd,80310040041012
181236,54763,39.75489105,-105.00415009999999,Little Raven St,80310017011007
175953,40293,39.6373524,-104.90438451,S Quebec St,80310068096003
204468,60123,39.73775738,-104.95826933,N Josephine St,80310037024006
178054,228046,39.68037607,-104.93965179,S Colorado Blvd,80310053001004
256644,187761,39.77983515,-104.73579061,N Perth St,80310083911002
184216,239322,39.66633135,-104.91597124,S Locust St,80310068121011
276430,205175,39.68312015,-105.04863234,S Wolcott Ct,80310046013022
233428,56498,39.63546439,-104.88723586,S Yosemite St,80310068041014
241936,227940,39.67574972,-104.91998112,E Warren Ave,80310069013005
78704,112881,39.76514619,-105.04082972,N Quitman St,80310003021010
84189,310891,39.76415044,-104.97487823,Arapahoe St,80310016001024
313511,280238,39.65462516,-104.91726937,E Girard Pl,80310068123010
115383,187465,39.69622173,-104.95728085,S Columbine St,80310039021006
201905,56368,39.75784755,-105.01016692,Central St,80310004023018
23947,43526,39.73332811,-104.89925223,N Syracuse St,80310044042016
263766,126539,39.65481935,-105.04527327,S Winona Ct,80310048013006
114309,101089,39.70198698,-105.02861909,W Ohio Ave,80310045063007
276561,166888,39.72307658,-104.95615587,N Clayton St,80310038005011
300302,168917,39.64766835,-104.92341443,E Mansfield Ave,80310040041030
248320,192842,39.68860099,-104.93747644,S Bellaire St,80310051041005
38556,287898,39.77992664,-104.80807735,N Helena St,80310083882006
288990,113913,39.69104641,-105.01299331,W Arkansas Ave,80310014012006
305508,296745,39.74125927,-104.969301,N Humboldt St,80310031022014
245210,200591,39.71748838,-104.94699573,E 1st Ave,80310038004000
59750,239003,39.73966596,-105.02833538,W Colfax Ave,80310007022008
98507,255174,39.76589039,-104.98493924,N Brighton Blvd,80310016002002
191739,303660,39.7582972,-104.98833225,24th St,80310016002026
201538,23418,39.7544996,-104.89550492,E 26th Ave,80310041071108
109026,7939,39.75639241,-105.03962439,N Perry St,80310005011023
4756,256176,39.76255356,-105.03555242,N Meade St,80310003036000
134458,242400,39.71042145,-104.94400614,S Monroe St,80310039011003
77851,36399,39.76904673,-105.02890813,W 38th Ave,80310003031001
136686,60654,39.70457265,-104.95972639,S University Blvd,80310034022009
262128,124921,39.74775659,-104.91825984,E Montview Blvd,80310042022011
52667,286806,39.74712215,-105.02819501,N Hooker St,80310005023014
276970,110848,39.66143918,-104.94568959,S Monroe St,80310040021013
258058,132208,39.63382927,-105.10634762,W Stetson Pl,80310120141009
75636,5360,39.73302428,-104.95274883,N Fillmore St,80310037022010
281300,203753,39.68185415,-105.04354902,S Stuart St,80310047001005
263683,181915,39.69031724,-104.93699007,S Bellaire St,80310155003006
181500,60470,39.75638611,-105.00317853,Bassett St,80310017011007
213355,31812,39.75490753,-104.86760229,E 26th Ave,80310041061186
158389,265484,39.68137973,-104.95851895,S Josephine St,80310040052006
119056,117603,39.70468234,-105.03261364,W Gill Pl,80310045051032
251052,226855,39.68187166,-105.03401619,S Lowell Blvd,80310046035002
192946,90485,39.72414576,-104.89324634,E 5th Ave,80310044054033
160336,135498,39.72114023,-104.94946612,E 3rd Ave,80310038001023
10849,258529,39.63061939999999,-104.90108501,E Technology Way,80310068041051
265570,190425,39.78603622,-105.00661866,W 50th Ave,80310002012025
66283,235786,39.74547073,-104.99687564,Curtis St,80310017022018
142896,129707,39.69497581,-104.98526569,S Sherman St,80310030011002
207829,229452,39.75668338,-104.96134781,N Gaylord St,80310023002019
246579,199586,39.66526053,-105.03422589,W Amherst Ave,80310157001013
103577,121638,39.73605365,-105.04194468,N Raleigh St,80310007012013
281977,173613,39.75245883,-104.94025403,N Colorado Blvd,80310041034008
307391,300124,39.70682592,-105.04793959999999,W Custer Pl,80310045042014
5097,68595,39.63535417,-105.07988273,S Wadsworth Blvd,80310120101004
223192,200622,39.76518213,-105.02839340000001,W 35th Ave,80310003031009
292415,125773,39.71088956,-104.92205249,E Alameda Ave,80310050012005
16005,41506,39.74599203,-104.96254695,N Vine St,80310031021002
142268,41927,39.70100782,-104.97711527,S Emerson St,80310029023005
274963,181800,39.69552675,-104.9276624,S Elm St,80310051021003
8042,65711,39.6367605,-105.09057391,S Balsam St,80310120142002
149379,95498,39.72450282,-104.97092016,N Lafayette St,80310032032008
72581,67519,39.73545345,-104.97330205,N Downing St,80310027032000
139799,216959,39.7045976,-104.97825771,S Clarkson St,80310029021019
202321,186281,39.79026586,-104.86698431,N Dayton St,80310041061016
170133,313257,39.69719627,-104.91114513,S Monaco Street Pkwy,80310050022008
5423,274138,39.63532042,-105.08000378,S Wadsworth Blvd,80310120101004
193553,47805,39.76007816,-104.99935246,N Inca St,80310016002009
241268,220888,39.73404954,-104.93915868,E Hale Pkwy,80310043012004
95674,219012,39.72424865,-104.98658088,E 5th Ave,80310028021003
43711,115488,39.77258206,-105.00928906,N Shoshone St,80310011013008
264190,166451,39.76333031,-104.93057713,N Elm St,80310041012006
184372,79620,39.7009343,-104.90408958,S Quebec St,80310050023010
156365,292375,39.72902824,-104.93195845,N Dahlia St,80310043013001
199299,61720,39.7490655,-105.00323579,Wazee St,80310019021005
76852,297412,39.73104801,-104.98720066,N Broadway,80310027024004
85869,15159,39.76686344,-105.04859215,W 36th Ave,80310003025012
59200,207497,39.73722677,-105.0528818,N Sheridan Blvd,80310007013006
122899,247561,39.69777309,-105.02404538,S Eliot St,80310013012009
280189,140257,39.68852077,-105.03748275,S Newton St,80310046022008
105330,47694,39.736482200000005,-104.94487118,N Monroe St,80310037032005
310561,238367,39.69986061,-104.88853059999998,E Mississippi Ave,80310070881005
133954,313057,39.71526337,-104.94776978,E Bayaud Ave,80310038004018
157879,211389,39.67171221,-104.96028524,S York St,80310030041010
40623,2738,39.77746254,-104.94839046,N Adams St,80310035004004
72122,183263,39.75979668,-104.98398328,Larimer St,80310016002034
296351,129255,39.66689682,-105.05624254,S Benton St,80310119021002
22434,1219,39.70960121,-104.9926993,S Cherokee St,80310021003050
121705,226179,39.69941611,-105.04290171,S Raleigh St,80310045031003
83686,302691,39.76121629,-104.98162797,29th St,80310016003001
185925,77481,39.70083323,-104.87817475,S Alton Way,80310070893008
28374,38437,39.78258572,-104.84678132,N Peoria St,80310083064002
98144,218936,39.75980439,-104.9618716,N Vine St,80310023001019
40224,46034,39.78376081,-104.89260458,E Northfield Blvd,80310041071011
299285,316166,39.73903039,-105.00581751,N Osage St,80310019011019
258083,213257,39.73710222,-104.90076459999999,N Roslyn St,80310044041021
30132,282480,39.77412025,-105.04370305,W 42nd Ave,80310003014007
23026,5839,39.76005615,-105.01467039,N Wyandot St,80310004023005
171252,164055,39.73539987,-104.91213977,N Monaco Street Pkwy,80310043041037
97877,148782,39.72640453,-104.94980166,N Steele St,80310033003022
41469,190018,39.75880603,-104.97177107,N Marion St,80310023001011
3783,312813,39.72134359,-104.9830361,N Logan St,80310028021014
212273,31601,39.75493905,-104.86887176,E 26th Ave,80310041061180
45570,251166,39.77302325,-105.04187184,N Raleigh St,80310003014011
226606,159380,39.70477421,-105.04555020000001,W Gill Pl,80310045043007
271585,135430,39.7149987,-104.902162,E Bayaud Ave,80310044051022
33529,270486,39.69604533,-105.00540778,S Pecos St,80310014011007
29224,38254,39.7857175,-104.95948225,N York St,80310035001004
120671,187985,39.73251512,-105.0260317,N Grove St,80310009052000
164267,84524,39.6782845,-104.93060600000001,E Evans Ave,80310069014002
173140,104829,39.67819948,-104.93816733,E Evans Ave,80310053001015
276026,95280,39.64601748,-104.89537686,S Tamarac Dr,80310068104016
211415,253062,39.75407508,-105.00758056,Little Raven St,80310017012003
267214,214915,39.78798801,-105.03842405,N Osceola St,80310154003012
187840,46092,39.65801278,-104.85757922,S Kenton St,80310070061000
301184,114193,39.78826703,-105.01964451,N Bryant St,80310002011010
290423,175924,39.72507468,-104.9368,E 6th Avenue Pkwy,80310043032012
222045,244717,39.767416,-104.98307172,N Brighton Blvd,80310016001007
231824,149189,39.73137567,-104.95026756,N Saint Paul St,80310033004000
297114,199089,39.67503949,-105.04618322,S Vrain St,80310047004003
40695,119772,39.76879572,-104.94836972,N Adams St,80310036021018
96973,92287,39.75171473,-104.99220923,Lawrence St,80310017021000
29977,44827,39.77496382,-105.05228073,N Zenobia St,80310003015005
32282,182644,39.77139359,-105.04204817,N Raleigh St,80310003014013
229603,113085,39.67402794,-104.98963921,S Bannock St,80310014032016
33827,228875,39.78065889,-104.86279409,N Ironton St,80319801001066
30,242330,39.77389525,-104.81232603,N Fraser Way,80310083122000
229710,77969,39.74681982,-104.97805964,E 19th Ave,80310026021000
168862,91032,39.73919382,-104.92099115,N Ivy St,80310043044007
229486,63490,39.66418358,-104.87301129,S Elmira St,80310068131001
76294,213440,39.76422006,-105.02331666,N Eliot St,80310004025006
63423,43934,39.76752888,-105.00212889,N Lipan St,80310011021007
213439,30465,39.761751399999994,-104.92260786,N Holly St,80310041031006
283282,124398,39.67937392,-105.05179717,S Zenobia St,80310047005007
73463,38393,39.73452351,-104.96193045,N Vine St,80310032023002
255024,172104,39.76004802,-104.92739538,N Forest St,80310041031019
55838,105249,39.75302169,-105.03346157,N King St,80310005022006
101430,249407,39.74041465,-104.95450416,N Detroit St,80310037012016
87304,139901,39.7593318,-104.98366736,27th St,80310016003002
86190,64382,39.73670662,-104.97160746,N Marion St,80310032013001
103323,18850,39.71204688,-105.01238076,W Byers Dr,80310010001043
290728,199498,39.72192394,-105.05125514,N Yates St,80310009025014
104274,183678,39.74342614,-104.97956818,E 17th Ave,80310026021007
210579,247878,39.75784837,-105.00239636,Bassett St,80310017011005
7393,275081,39.74566674,-104.98409078,N Grant St,80310026011008
53226,167050,39.75033004,-105.03106107,N Julian St,80310005022020
42312,264857,39.76968097,-104.95309816,N Steele St,80310036021007
20555,281322,39.75417479,-105.00201045,17th St,80310017011009
60096,4402,39.76308442,-105.01815476,W 33rd Ave,80310004022014
13977,82765,39.73971755,-104.97039645,N Lafayette St,80310032014000
237268,65824,39.64193943,-104.91269478,E Happy Canyon Rd,80310040041001
240299,66353,39.70467313,-104.88647807,E Fairmount Dr,80310070893005
253120,178419,39.77563885,-104.75266137,E 42nd Pl,80310083911036
253096,141476,39.722806299999995,-104.9845383,E 4th Ave,80310028021008
135088,92058,39.71729072,-104.94582775,N Madison St,80310038003004
150660,303237,39.71566051,-104.97418828,E Bayaud Ave,80310028032000
53382,3971,39.76526624,-104.94772309999999,N Cook St,80310036023009
278503,217039,39.75203165,-104.93018163,N Eudora St,80310041033009
79644,57467,39.73482367,-104.98317297,N Grant St,80310027012004
70132,5046,39.74222935,-104.96672183,N Gilpin St,80310031022005
205869,38302,39.75926551,-104.88493166,E 29th Pl,80310041061135
224833,39192,39.81298158,-104.76956332,E 64th Ave,80319800001111
91616,6611,39.72905212,-105.02451179,W 8th Ave,80310008001041
154285,228501,39.69564624,-104.9872479,S Broadway,80310030011003
38548,287183,39.7804972,-104.80867885,N Hannibal St,80310083882006
